work,book_n,line_n,word_n,word,lemma,sedes,metrical_shape,line_text,x,z,caesura_word_n,word_position,enclitic,breaks_hb_schein,dices_speaker,dices_is_speech
Theoc.,9,20,5,τοι,σύ,8.5,⏑,φαγοὶ χειμαίνοντος· ἔχω δέ τοι οὐδ’ ὅσον ὤραν,158,-1.23790631704631,5,Neither,Enclitic,No,narrator,No
Theoc.,9,32,5,δέ,δέ,8.0,⏑,"ἴρηκες δ’ ἴρηξιν, ἐμὶν δέ τε μοῖσα καὶ ᾠδά.",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,9,32,6,τε,τε,8.5,⏑,"ἴρηκες δ’ ἴρηξιν, ἐμὶν δέ τε μοῖσα καὶ ᾠδά.",291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
Theoc.,10,27,4,δὲ,δέ,8.0,⏑,"ἰσχνὰν ἁλιόκαυστον, ἐγὼ δὲ μόνος μελίχλωρον.",2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,10,27,5,μόνος,μόνος,8.5,⏑–,"ἰσχνὰν ἁλιόκαυστον, ἐγὼ δὲ μόνος μελίχλωρον.",1,-2.11259488150104,5,Neither,Non-enclitic,No,narrator,No
Theoc.,10,48,4,τὸ,ὁ,8.0,⏑,σῖτον ἀλοιῶντας φεύγειν τὸ μεσαμβρινὸν ὕπνον·,246,-1.12123148630792,5,Neither,Non-enclitic,No,narrator,No
Theoc.,10,48,5,μεσαμβρινὸν,μεσημβρινός,8.5,⏑–⏑⏑,σῖτον ἀλοιῶντας φεύγειν τὸ μεσαμβρινὸν ὕπνον·,1,-2.82842712474619,5,Neither,Non-enclitic,No,narrator,No
Theoc.,10,53,4,πάρεστι,πάρειμι,6.5,⏑–⏑,τὸν προπιεῖν ἐγχεῦντα· πάρεστι γὰρ ἄφθονον αὐτῷ.,16,-0.627095812347187,5,Neither,Non-enclitic,No,narrator,No
Theoc.,10,53,5,γὰρ,γάρ,8.5,⏑,τὸν προπιεῖν ἐγχεῦντα· πάρεστι γὰρ ἄφθονον αὐτῷ.,34,-1.76945202426877,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,11,3,5,δέ,δέ,8.0,⏑,ἢ ταὶ Πιερίδες· κοῦφον δέ τι τοῦτο καὶ ἁδὺ,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,11,3,6,τι,τις,8.5,⏑,ἢ ταὶ Πιερίδες· κοῦφον δέ τι τοῦτο καὶ ἁδὺ,68,-1.76194391822961,6,Neither,Enclitic,No,narrator,No
Theoc.,11,7,5,ὁ,ὁ,8.0,⏑,"οὕτω γοῦν ῥάιστα διᾶγ’ ὁ Κύκλωψ ὁ παρ’ ἁμῖν,",246,-1.12123148630792,6,Neither,Non-enclitic,No,narrator,No
Theoc.,11,7,6,κύκλωψ,κύκλωψ,8.5,⏑–,"οὕτω γοῦν ῥάιστα διᾶγ’ ὁ Κύκλωψ ὁ παρ’ ἁμῖν,",1,-2.14732539295273,6,Neither,Non-enclitic,No,narrator,No
Theoc.,11,11,4,ἁγεῖτο,ἡγέομαι,6.0,––⏑,"ἀλλ’ ὀρθαῖς μανίαις, ἁγεῖτο δὲ πάντα πάρεργα.",17,1.32572043227151,5,Neither,Non-enclitic,No,narrator,No
Theoc.,11,11,5,δὲ,δέ,8.5,⏑,"ἀλλ’ ὀρθαῖς μανίαις, ἁγεῖτο δὲ πάντα πάρεργα.",531,-1.58769166408075,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,11,33,5,πλατεῖα,πλατεῖα,6.5,⏑–⏑,"εἷς δ’ ὀφθαλμὸς ἔπεστι, πλατεῖα δὲ ῥὶς ἐπὶ χείλει.",1,,6,Neither,Non-enclitic,No,narrator,No
Theoc.,11,33,6,δὲ,δέ,8.5,⏑,"εἷς δ’ ὀφθαλμὸς ἔπεστι, πλατεῖα δὲ ῥὶς ἐπὶ χείλει.",531,-1.58769166408075,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,11,40,5,δέ,δέ,8.0,⏑,πολλάκι νυκτὸς ἀωρί. τρέφω δέ τοι ἕνδεκα νεβρὼς,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,11,40,6,τοι,σύ,8.5,⏑,πολλάκι νυκτὸς ἀωρί. τρέφω δέ τοι ἕνδεκα νεβρὼς,158,-1.23790631704631,6,Neither,Enclitic,No,narrator,No
Theoc.,11,56,7,δέ,δέ,8.0,⏑,"αἰ μὴ τὸ στόμα λῇς, ἔφερον δέ τοι ἢ κρίνα λευκὰ",2257,-0.0621282684684072,8,Postpositive,Non-enclitic,No,narrator,No
Theoc.,11,56,8,τοι,σύ,8.5,⏑,"αἰ μὴ τὸ στόμα λῇς, ἔφερον δέ τοι ἢ κρίνα λευκὰ",158,-1.23790631704631,8,Neither,Enclitic,No,narrator,No
Theoc.,11,69,6,ὁρεῦσά,ὁράω,6.5,⏑–⏑,καὶ ταῦτ’ ἆμαρ ἐπ’ ἆμαρ ὁρεῦσά με λεπτὸν ἐόντα.,31,-0.10140754153465,7,Neither,Non-enclitic,No,narrator,No
Theoc.,11,69,7,με,ἐγώ,8.5,⏑,καὶ ταῦτ’ ἆμαρ ἐπ’ ἆμαρ ὁρεῦσά με λεπτὸν ἐόντα.,143,-1.05882467651908,7,Neither,Enclitic,No,narrator,No
Theoc.,12,23,5,δέ,δέ,8.0,⏑,ἔσσονθ’ ὡς ἐθέλοντι. ἐγὼ δέ σε τὸν καλὸν αἰνέων,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,12,23,6,σε,σύ,8.5,⏑,ἔσσονθ’ ὡς ἐθέλοντι. ἐγὼ δέ σε τὸν καλὸν αἰνέων,158,-1.23790631704631,6,Neither,Enclitic,No,narrator,No
Theoc.,13,19,5,ἐς,εἰς,8.0,⏑,"ἵκετο χὡ ταλαεργὸς ἀνὴρ ἐς ἀφνειὸν Ἰωλκόν,",207,-0.932306705769117,6,Prepositive,Non-enclitic,No,narrator,No
Theoc.,13,19,6,ἀφνειὸν,ἀφνειός,8.5,⏑–⏑,"ἵκετο χὡ ταλαεργὸς ἀνὴρ ἐς ἀφνειὸν Ἰωλκόν,",1,-1.85345422346455,6,Neither,Non-enclitic,No,narrator,No
Theoc.,13,39,5,δὲ,δέ,8.0,⏑,χάλκεον ἄγγος ἔχων. τάχα δὲ κράναν ἐνόησεν,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,13,39,6,κράναν,κρήνη,8.5,⏑–,χάλκεον ἄγγος ἔχων. τάχα δὲ κράναν ἐνόησεν,1,-1.70454479078425,6,Neither,Non-enclitic,No,narrator,No
Theoc.,13,51,5,δέ,δέ,8.0,⏑,"ἀθρόος, ἐν πόντῳ, ναύταις δέ τις εἶπεν ἑταίροις·",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,13,51,6,τις,τις,8.5,⏑,"ἀθρόος, ἐν πόντῳ, ναύταις δέ τις εἶπεν ἑταίροις·",68,-1.76194391822961,6,Neither,Enclitic,No,narrator,No
Theoc.,14,2,2,τί,τίς,8.0,⏑,χρόνιος; τί δέ τοι τὸ μέλημα;,22,-1.40420756344567,3,Neither,Enclitic,No,narrator,No
Theoc.,14,2,3,δέ,δέ,8.5,⏑,χρόνιος; τί δέ τοι τὸ μέλημα;,531,-1.58769166408075,3,Postpositive,Non-enclitic,No,narrator,No
Theoc.,14,15,4,ἀνῷξα,ἀνοίγνυμι,6.5,⏑–⏑,"θηλάζοντά τε χοῖρον, ἀνῷξα δὲ βίβλινον αὐτοῖς",9,0.985198514891327,5,Neither,Non-enclitic,No,narrator,No
Theoc.,14,15,5,δὲ,δέ,8.5,⏑,"θηλάζοντά τε χοῖρον, ἀνῷξα δὲ βίβλινον αὐτοῖς",531,-1.58769166408075,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,14,21,6,τίν’,τίνω,8.0,⏑,ἁ δ’ οὐδὲν παρεόντος ἐμεῦ. τίν’ ἔχειν με δοκεῖς νοῦν;,10,-0.100747953577977,7,Neither,Non-enclitic,No,narrator,No
Theoc.,14,21,7,ἔχειν,ἔχω,8.5,⏑–,ἁ δ’ οὐδὲν παρεόντος ἐμεῦ. τίν’ ἔχειν με δοκεῖς νοῦν;,2,-1.90366514582387,7,Neither,Non-enclitic,No,narrator,No
Theoc.,14,22,5,ἔπαιξέ,παίζω,6.5,⏑–⏑,"‘οὐ φθεγξῇ; λύκον εἶδες·’ ἔπαιξέ τις. ‘ὡς σοφός’ εἶπε,",1,-1.72490723482722,6,Neither,Non-enclitic,No,narrator,No
Theoc.,14,22,6,τις,τις,8.5,⏑,"‘οὐ φθεγξῇ; λύκον εἶδες·’ ἔπαιξέ τις. ‘ὡς σοφός’ εἶπε,",68,-1.76194391822961,6,Neither,Enclitic,No,narrator,No
Theoc.,14,27,5,ἔγεντό,γίγνομαι,6.5,⏑–⏑,χἁμῖν τοῦτο δι’ ὠτὸς ἔγεντό ποθ’ ἁσυχᾷ οὑτῶς·,29,-1.1019032476871,6,Neither,Non-enclitic,No,narrator,No
Theoc.,14,27,6,ποθ’,ποτέ,8.5,⏑,χἁμῖν τοῦτο δι’ ὠτὸς ἔγεντό ποθ’ ἁσυχᾷ οὑτῶς·,2,-2.04390625415504,6,Neither,Enclitic,No,narrator,No
Theoc.,14,50,5,πάντά,πα~ς,7.0,–⏑,"κεἰ μὲν ἀποστέρξαιμι, τὰ πάντά κεν εἰς δέον ἕρποι.",1,-1.4142135623731,6,Neither,Non-enclitic,No,narrator,No
Theoc.,14,50,6,κεν,ἄν,8.5,⏑,"κεἰ μὲν ἀποστέρξαιμι, τὰ πάντά κεν εἰς δέον ἕρποι.",49,-1.41166090196743,6,Neither,Enclitic,No,narrator,No
Theoc.,14,56,5,δέ,δέ,8.0,⏑,"οὔτε πρᾶτος ἴσως, ὁμαλὸς δέ τις ὁ στρατιώτας.",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,14,56,6,τις,τις,8.5,⏑,"οὔτε πρᾶτος ἴσως, ὁμαλὸς δέ τις ὁ στρατιώτας.",68,-1.76194391822961,6,Neither,Enclitic,No,narrator,No
Theoc.,14,64,5,δὲ,δέ,8.0,⏑,οἷα χρὴ βασιλῆ’· αἰτεῖν δὲ δεῖ οὐκ ἐπὶ παντὶ,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,14,64,6,δεῖ,δεῖ,8.5,⏑,οἷα χρὴ βασιλῆ’· αἰτεῖν δὲ δεῖ οὐκ ἐπὶ παντὶ,2,-0.0579284446363494,6,Neither,Non-enclitic,No,narrator,No
Theoc.,15,31,6,τὸ,ὁ,8.0,⏑,"ἔγχει ὕδωρ. δύστανε, τί μευ τὸ χιτώνιον ἄρδεις;",246,-1.12123148630792,7,Neither,Non-enclitic,No,narrator,No
Theoc.,15,31,7,χιτώνιον,χιτώνιον,8.5,⏑–⏑⏑,"ἔγχει ὕδωρ. δύστανε, τί μευ τὸ χιτώνιον ἄρδεις;",1,,7,Neither,Non-enclitic,No,narrator,No
Theoc.,15,55,5,τὸ,ὁ,8.0,⏑,"ὠνάθην μεγάλως, ὅτι μοι τὸ βρέφος μένει ἔνδον.",246,-1.12123148630792,6,Neither,Non-enclitic,No,narrator,No
Theoc.,15,55,6,βρέφος,βρέφος,8.5,⏑–,"ὠνάθην μεγάλως, ὅτι μοι τὸ βρέφος μένει ἔνδον.",1,-2.14201233888102,6,Neither,Non-enclitic,No,narrator,No
Theoc.,15,59,6,τὰ,ὁ,8.0,⏑,ἵππον καὶ τὸν ψυχρὸν ὄφιν τὰ μάλιστα δεδοίκω,246,-1.12123148630792,7,Neither,Non-enclitic,No,narrator,No
Theoc.,15,59,7,μάλιστα,μάλιστα,8.5,⏑–⏑,ἵππον καὶ τὸν ψυχρὸν ὄφιν τὰ μάλιστα δεδοίκω,1,-2.37815041397039,7,Neither,Non-enclitic,No,narrator,No
Theoc.,15,69,5,τὸ,ὁ,8.0,⏑,"οἴμοι δειλαία, δίχα μευ τὸ θερίστριον ἤδη",246,-1.12123148630792,6,Neither,Non-enclitic,No,narrator,No
Theoc.,15,69,6,θερίστριον,θερίστριον,8.5,⏑–⏑⏑,"οἴμοι δειλαία, δίχα μευ τὸ θερίστριον ἤδη",1,,6,Neither,Non-enclitic,No,narrator,No
Theoc.,15,96,4,τὸν,ὁ,8.0,⏑,σιγᾷ Πραξινόα· μέλλει τὸν Ἄδωνιν ἀείδειν,246,-1.12123148630792,5,Neither,Non-enclitic,No,narrator,No
Theoc.,15,96,5,ἄδωνιν,ἄδωνις,8.5,⏑–⏑,σιγᾷ Πραξινόα· μέλλει τὸν Ἄδωνιν ἀείδειν,2,-1.57463577275003,5,Neither,Non-enclitic,No,narrator,No
Theoc.,15,117,6,τά,ὁ,8.0,⏑,"ὅσσά τ’ ἀπὸ γλυκερῶ μέλιτος τά τ’ ἐν ὑγρῷ ἐλαίῳ,",246,-1.12123148630792,7,Neither,Non-enclitic,No,narrator,No
Theoc.,15,117,7,τ’,τε,8.5,,"ὅσσά τ’ ἀπὸ γλυκερῶ μέλιτος τά τ’ ἐν ὑγρῷ ἐλαίῳ,",291,-1.06521405677925,7,Postpositive,Enclitic,No,narrator,No
Theoc.,15,117,8,ἐν,ἐν,8.5,⏑,"ὅσσά τ’ ἀπὸ γλυκερῶ μέλιτος τά τ’ ἐν ὑγρῷ ἐλαίῳ,",4,-2.18464460773782,7,Prepositive,Non-enclitic,No,narrator,No
Theoc.,15,148,4,πεινᾶντι,πεινάω,6.0,––⏑,"χὡνὴρ ὄξος ἅπαν, πεινᾶντι δὲ μηδὲ ποτένθῃς.",2,1.22474487139159,5,Neither,Non-enclitic,No,narrator,No
Theoc.,15,148,5,δὲ,δέ,8.5,⏑,"χὡνὴρ ὄξος ἅπαν, πεινᾶντι δὲ μηδὲ ποτένθῃς.",531,-1.58769166408075,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,16,34,5,καὶ,καί,8.0,⏑,πολλοὶ ἐν Ἀντιόχοιο δόμοις καὶ ἄνακτος Ἀλεύα,1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,narrator,No
Theoc.,16,34,6,ἄνακτος,ἄναξ,8.5,⏑–⏑,πολλοὶ ἐν Ἀντιόχοιο δόμοις καὶ ἄνακτος Ἀλεύα,2,-2.5506220603965,6,Neither,Non-enclitic,No,narrator,No
Theoc.,16,99,5,καὶ,καί,8.0,⏑,καὶ πόντου Σκυθικοῖο πέραν καὶ ὅθι πλατὺ τεῖχος,1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,narrator,No
Theoc.,16,99,6,ὅθι,ὅθι,8.5,⏑–,καὶ πόντου Σκυθικοῖο πέραν καὶ ὅθι πλατὺ τεῖχος,1,-2.37113897631816,6,Neither,Non-enclitic,No,narrator,No
Theoc.,16,106,4,μένοιμί,μένω,6.5,⏑–⏑,"ἄκλητος μὲν ἔγωγε μένοιμί κεν, ἐς δὲ καλεύντων",53,1.23888544932423,5,Neither,Non-enclitic,No,narrator,No
Theoc.,16,106,5,κεν,ἄν,8.5,⏑,"ἄκλητος μὲν ἔγωγε μένοιμί κεν, ἐς δὲ καλεύντων",49,-1.41166090196743,5,Neither,Enclitic,No,narrator,No
Theoc.,17,63,4,ὁ,ὁ,8.0,⏑,νωδυνίαν κατέχευε μελῶν· ὁ δὲ πατρὶ ἐοικὼς,246,-1.12123148630792,5,Neither,Non-enclitic,No,narrator,No
Theoc.,17,63,5,δὲ,δέ,8.5,⏑,νωδυνίαν κατέχευε μελῶν· ὁ δὲ πατρὶ ἐοικὼς,531,-1.58769166408075,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,17,66,5,δέ,δέ,8.0,⏑,"‘Ὄλβιε κοῦρε γένοιο, τίοις δέ με τόσσον, ὅσον περ",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,17,66,6,με,ἐγώ,8.5,⏑,"‘Ὄλβιε κοῦρε γένοιο, τίοις δέ με τόσσον, ὅσον περ",143,-1.05882467651908,6,Neither,Enclitic,No,narrator,No
Theoc.,17,75,5,δέ,δέ,8.0,⏑,"γεινόμενον τὰ πρῶτα· πολὺς δέ οἱ ὄλβος ὀπαδεῖ,",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,17,75,6,οἱ,ὁ,8.5,⏑,"γεινόμενον τὰ πρῶτα· πολὺς δέ οἱ ὄλβος ὀπαδεῖ,",261,-1.11112208372476,6,Neither,Enclitic,No,narrator,No
Theoc.,17,91,3,θάλασσα,θάλασσα,6.5,⏑–⏑,"πόντον ἐπιπλώοντι, θάλασσα δὲ πᾶσα καὶ αἶα",24,-2.65548220535993,4,Neither,Non-enclitic,No,narrator,No
Theoc.,17,91,4,δὲ,δέ,8.5,⏑,"πόντον ἐπιπλώοντι, θάλασσα δὲ πᾶσα καὶ αἶα",531,-1.58769166408075,4,Postpositive,Non-enclitic,No,narrator,No
Theoc.,17,93,5,δέ,δέ,8.0,⏑,"πολλοὶ δ’ ἱππῆες, πολλοὶ δέ μιν ἀσπιδιῶται.",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,17,93,6,μιν,μιν,8.5,⏑,"πολλοὶ δ’ ἱππῆες, πολλοὶ δέ μιν ἀσπιδιῶται.",142,-0.0240751772509292,6,Neither,Enclitic,No,narrator,No
Theoc.,17,118,5,τὰ,ὁ,8.0,⏑,"τοῦτο καὶ Ἀτρείδαισι μένει· τὰ δὲ μυρία τῆνα,",246,-1.12123148630792,6,Neither,Non-enclitic,No,narrator,No
Theoc.,17,118,6,δὲ,δέ,8.5,⏑,"τοῦτο καὶ Ἀτρείδαισι μένει· τὰ δὲ μυρία τῆνα,",531,-1.58769166408075,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,17,137,4,γε,γε,8.0,⏑,φθέγξομαι ἐσσομένοις· ἀρετήν γε μὲν ἐκ Διὸς αἰτεῦ.,59,-0.990039675385608,5,Postpositive,Enclitic,No,narrator,No
Theoc.,17,137,5,μὲν,μέν,8.5,⏑,φθέγξομαι ἐσσομένοις· ἀρετήν γε μὲν ἐκ Διὸς αἰτεῦ.,69,-1.6018969384507,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,18,14,6,καὶ,καί,8.0,⏑,"παίσδειν ἐς βαθὺν ὄρθρον, ἐπεὶ καὶ ἔνας καὶ ἐς ἀῶ",1333,-0.757943414024979,7,Prepositive,Non-enclitic,No,narrator,No
Theoc.,18,14,7,ἔνας,νάω,8.5,⏑–,"παίσδειν ἐς βαθὺν ὄρθρον, ἐπεὶ καὶ ἔνας καὶ ἐς ἀῶ",1,-0.917662935482247,7,Neither,Non-enclitic,No,narrator,No
Theoc.,18,38,6,τὺ,σύ,8.0,⏑,"ὦ καλὰ ὦ χαρίεσσα κόρα, τὺ μὲν οἰκέτις ἤδη,",107,-1.58238477785209,7,Neither,Non-enclitic,No,narrator,No
Theoc.,18,38,7,μὲν,μέν,8.5,⏑,"ὦ καλὰ ὦ χαρίεσσα κόρα, τὺ μὲν οἰκέτις ἤδη,",69,-1.6018969384507,7,Postpositive,Non-enclitic,No,narrator,No
Theoc.,20,1,4,θέλοντά,ἐθέλω,6.5,⏑–⏑,"Εὐνείκα μ’ ἐγέλαξε θέλοντά μιν ἁδὺ φιλῆσαι,",3,-1.70615107932655,5,Neither,Non-enclitic,No,narrator,No
Theoc.,20,1,5,μιν,μιν,8.5,⏑,"Εὐνείκα μ’ ἐγέλαξε θέλοντά μιν ἁδὺ φιλῆσαι,",142,-0.0240751772509292,5,Neither,Enclitic,No,narrator,No
Theoc.,20,9,5,δέ,δέ,8.0,⏑,"χείλεά τοι νοσέοντι, χέρες δέ τοι ἐντὶ μέλαιναι,",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,20,9,6,τοι,σύ,8.5,⏑,"χείλεά τοι νοσέοντι, χέρες δέ τοι ἐντὶ μέλαιναι,",158,-1.23790631704631,6,Neither,Enclitic,No,narrator,No
Theoc.,21,12,6,ἐπ’,ἐπί,8.0,⏑,μήρινθοι κώπα τε γέρων τ’ ἐπ’ ἐρείσμασι λέμβος·,389,-0.464679253739259,7,Prepositive,Non-enclitic,No,narrator,No
Theoc.,21,12,7,ἐρείσμασι,ἔρεισμα,8.5,⏑–⏑⏑,μήρινθοι κώπα τε γέρων τ’ ἐπ’ ἐρείσμασι λέμβος·,1,,7,Neither,Non-enclitic,No,narrator,No
Theoc.,21,58,6,τὸν,ὁ,8.0,⏑,"καὶ τὸν μὲν πίστευσα καλεῖν τὸν ἐπήρατον ἰχθύν,",246,-1.12123148630792,7,Neither,Non-enclitic,No,narrator,No
Theoc.,21,58,7,ἐπήρατον,ἐπήρατος,8.5,⏑–⏑⏑,"καὶ τὸν μὲν πίστευσα καλεῖν τὸν ἐπήρατον ἰχθύν,",1,-6.2449979983984,7,Neither,Non-enclitic,No,narrator,No
Theoc.,21,62,6,τὸν,ὁ,8.0,⏑,τὰν γνώμαν· ὅρκον γὰρ ἐγὼ τὸν ἐπώμοσα ταρβῶ.,246,-1.12123148630792,7,Neither,Non-enclitic,No,narrator,No
Theoc.,21,62,7,ἐπώμοσα,ἐπόμνυμι,8.5,⏑–⏑⏑,τὰν γνώμαν· ὅρκον γὰρ ἐγὼ τὸν ἐπώμοσα ταρβῶ.,1,-1.58113883008419,7,Neither,Non-enclitic,No,narrator,No
Theoc.,22,32,6,καὶ,καί,8.0,⏑,ἐκβάντες δ’ ἐπὶ θῖνα βαθὺν καὶ ὑπήνεμον ἀκτὴν,1333,-0.757943414024979,7,Prepositive,Non-enclitic,No,narrator,No
Theoc.,22,32,7,ὑπήνεμον,ὑπήνεμος,8.5,⏑–⏑⏑,ἐκβάντες δ’ ἐπὶ θῖνα βαθὺν καὶ ὑπήνεμον ἀκτὴν,1,,7,Neither,Non-enclitic,No,narrator,No
Theoc.,22,33,4,πυρεῖά,πυρεῖον,6.5,⏑–⏑,εὐνάς τ’ ἐστόρνυντο πυρεῖά τε χερσὶν ἐνώμων.,3,,5,Neither,Non-enclitic,No,narrator,No
Theoc.,22,33,5,τε,τε,8.5,⏑,εὐνάς τ’ ἐστόρνυντο πυρεῖά τε χερσὶν ἐνώμων.,291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Theoc.,22,59,6,γε,γε,8.0,⏑,τοιόσδ’ οἷον ὁρᾷς· τῆς σῆς γε μὲν οὐκ ἐπιβαίνω.,59,-0.990039675385608,7,Postpositive,Enclitic,No,narrator,No
Theoc.,22,59,7,μὲν,μέν,8.5,⏑,τοιόσδ’ οἷον ὁρᾷς· τῆς σῆς γε μὲν οὐκ ἐπιβαίνω.,69,-1.6018969384507,7,Postpositive,Non-enclitic,No,narrator,No
Theoc.,22,110,4,ὁ,ὁ,8.0,⏑,αὐχένος ἀρχηγὸς Βεβρύκων· ὁ δ’ ἀεικέσι πληγαῖς,246,-1.12123148630792,5,Neither,Non-enclitic,No,narrator,No
Theoc.,22,110,5,δ’,δέ,8.5,,αὐχένος ἀρχηγὸς Βεβρύκων· ὁ δ’ ἀεικέσι πληγαῖς,531,-1.58769166408075,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,22,110,6,ἀεικέσι,ἀεικής,8.5,⏑–⏑⏑,αὐχένος ἀρχηγὸς Βεβρύκων· ὁ δ’ ἀεικέσι πληγαῖς,15,-0.97252431269039,5,Neither,Non-enclitic,No,narrator,No
Theoc.,22,124,5,καὶ,καί,8.0,⏑,πλῆξεν ὑπὸ σκαιὸν κρόταφον καὶ ἐπέμπεσεν ὤμῳ·,1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,narrator,No
Theoc.,22,124,6,ἐπέμπεσεν,ἐπεμπίπτω,8.5,⏑–⏑⏑,πλῆξεν ὑπὸ σκαιὸν κρόταφον καὶ ἐπέμπεσεν ὤμῳ·,1,,6,Neither,Non-enclitic,No,narrator,No
Theoc.,22,132,4,ὄμοσσε,ὄμνυμι,6.5,⏑–⏑,"ὦ πύκτη Πολύδευκες· ὄμοσσε δέ τοι μέγαν ὅρκον,",3,-1.21560472047791,5,Neither,Non-enclitic,No,narrator,No
Theoc.,22,132,5,δέ,δέ,8.5,⏑,"ὦ πύκτη Πολύδευκες· ὄμοσσε δέ τοι μέγαν ὅρκον,",531,-1.58769166408075,5,Postpositive,Non-enclitic,No,narrator,No
Theoc.,22,135,7,σὲ,σύ,8.0,⏑,"καὶ σὺ μὲν ὕμνησαί μοι ἄναξ. σὲ δὲ Κάστορ ἀείσω,",107,-1.58238477785209,8,Neither,Non-enclitic,No,narrator,No
Theoc.,22,135,8,δὲ,δέ,8.5,⏑,"καὶ σὺ μὲν ὕμνησαί μοι ἄναξ. σὲ δὲ Κάστορ ἀείσω,",531,-1.58769166408075,8,Postpositive,Non-enclitic,No,narrator,No
Theoc.,22,140,4,καὶ,καί,8.0,⏑,"γαμβρὼ μελλογάμω, Λυγκεὺς καὶ ὁ καρτερὸς Ἴδας.",1333,-0.757943414024979,5,Prepositive,Non-enclitic,No,narrator,No
Theoc.,22,140,5,ὁ,ὁ,8.5,⏑,"γαμβρὼ μελλογάμω, Λυγκεὺς καὶ ὁ καρτερὸς Ἴδας.",261,-1.11112208372476,5,Neither,Non-enclitic,No,narrator,No
Theoc.,22,158,5,ἅπασά,ἅπας,6.5,⏑–⏑,Μεσσήνη τε καὶ Ἄργος ἅπασά τε Σισυφὶς ἀκτή·,7,-1.79622865299389,6,Neither,Non-enclitic,No,narrator,No
Theoc.,22,158,6,τε,τε,8.5,⏑,Μεσσήνη τε καὶ Ἄργος ἅπασά τε Σισυφὶς ἀκτή·,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
Theoc.,22,162,4,βούλοιντό,βούλομαι,6.0,––⏑,ὡς ἀγαθοῖς πολέες βούλοιντό κε πενθεροὶ εἶναι·,2,-1.23083572516739,5,Neither,Non-enclitic,No,narrator,No
Theoc.,22,162,5,κε,ἄν,8.5,⏑,ὡς ἀγαθοῖς πολέες βούλοιντό κε πενθεροὶ εἶναι·,49,-1.41166090196743,5,Neither,Enclitic,No,narrator,No
Theoc.,22,176,3,γονεῦσι,γονεύς,6.5,⏑–⏑,ὁπλοτέρω γεγαῶτε. γονεῦσι δὲ μὴ πολὺ πένθος,1,-1.4142135623731,4,Neither,Non-enclitic,No,narrator,No
Theoc.,22,176,4,δὲ,δέ,8.5,⏑,ὁπλοτέρω γεγαῶτε. γονεῦσι δὲ μὴ πολὺ πένθος,531,-1.58769166408075,4,Postpositive,Non-enclitic,No,narrator,No
Theoc.,22,210,5,δέ,δέ,8.0,⏑,"ἀλλὰ Ζεὺς ἐπάμυνε, χερῶν δέ οἱ ἔκβαλε τυκτὴν",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,22,210,6,οἱ,ὁ,8.5,⏑,"ἀλλὰ Ζεὺς ἐπάμυνε, χερῶν δέ οἱ ἔκβαλε τυκτὴν",261,-1.11112208372476,6,Neither,Enclitic,No,narrator,No
Theoc.,22,215,5,δέ,δέ,8.0,⏑,ἐσθλὸν ἀεὶ πέμποιτε· φίλοι δέ τε πάντες ἀοιδοὶ,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Theoc.,22,215,6,τε,τε,8.5,⏑,ἐσθλὸν ἀεὶ πέμποιτε· φίλοι δέ τε πάντες ἀοιδοὶ,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
